cbg,SVI_Texas,SVI_local,geometry
481130160021,0.9918743228602384,0.9864341085271318,"list(list(c(-97.003371, -97.003487, -96.998145, -96.994504, -96.994534, -96.994741, -96.994892, -96.998784, -97.000225, -97.003767, -97.003371, 32.741968, 32.744757, 32.744964, 32.745112, 32.74232, 32.738204, 32.737671, 32.737471, 32.738712, 32.738711, 32.741968)))"
481130153051,0.4368905742145178,0.40051679586563305,"list(list(c(-96.981711, -96.976448, -96.976536, -96.976583, -96.977796, -96.981142, -96.981686, -96.981711, 32.815627, 32.815539, 32.809621, 32.805186, 32.804955, 32.80483, 32.810603, 32.815627)))"
481130141352,0.4359696641386782,0.3863049095607235,"list(list(c(-96.98067, -96.98049, -96.979121, -96.976936, -96.976502, -96.976622, -96.980916, -96.98067, 32.977092, 32.977511, 32.977044, 32.976863, 32.975333, 32.969436, 32.969392, 32.977092)))"
481130137181,0.8395449620801734,0.7803617571059431,"list(list(c(-96.896932, -96.890059, -96.890128, -96.890162, -96.891223, -96.896376, -96.896553, -96.896932, 32.964925, 32.969983, 32.964491, 32.963886, 32.963613, 32.961198, 32.964396, 32.964925)))"
481130098022,0.9179306608884074,0.8856589147286822,"list(list(c(-96.864696, -96.86461, -96.864618, -96.862402, -96.860482, -96.86113, -96.86201, -96.862416, -96.86389, -96.8647, -96.864696, 32.86647, 32.875103, 32.876047, 32.876008, 32.875127, 32.868158, 32.865239, 32.864882, 32.866117, 32.866422, 32.86647)))"
481130111013,0.7036294691224269,0.5930232558139534,"list(list(c(-96.857173, -96.845246, -96.844773, -96.841606, -96.84007, -96.840122, -96.857129, -96.857173, 32.654823, 32.654837, 32.654504, 32.654379, 32.653793, 32.642966, 32.645956, 32.654823)))"
481130062002,0.9309859154929577,0.9024547803617571,"list(list(c(-96.840043, -96.837628, -96.837535, -96.836871, -96.836774, -96.836723, -96.836704, -96.836701, -96.83691, -96.83986, -96.840025, -96.840076, -96.840043, 32.73278, 32.73328, 32.73266, 32.731515, 32.721486, 32.721313, 32.720436, 32.720312, 32.719774, 32.717548, 32.720343, 32.731907, 32.73278)))"
481130011012,0.05628385698808236,0.05297157622739013,"list(list(c(-96.770155, -96.761508, -96.761549, -96.761522, -96.770189, -96.770155, 32.822943, 32.822916, 32.822001, 32.817335, 32.817366, 32.822943)))"
481130087032,0.8554171180931744,0.813953488372093,"list(list(c(-96.793223, -96.781111, -96.777747, -96.777111, -96.786409, -96.788312, -96.792781, -96.795, -96.793223, 32.701301, 32.707137, 32.702297, 32.701787, 32.697293, 32.697916, 32.697184, 32.700471, 32.701301)))"
481130144081,0.8801733477789816,0.8695090439276486,"list(list(c(-97.008157, -97.003843, -97.004088, -96.99775, -96.997575, -96.996619, -96.99689, -96.993778, -96.993875, -96.993885, -96.994569, -97.002406, -97.00797, -97.008157, 32.817256, 32.817301, 32.821708, 32.821849, 32.822577, 32.824122, 32.828654, 32.82855, 32.821829, 32.815837, 32.815855, 32.815994, 32.816105, 32.817256)))"
481130182032,0.4125135427952329,0.37790697674418605,"list(list(c(-96.618991, -96.617075, -96.612387, -96.610702, -96.611606, -96.61346, -96.613547, -96.620425, -96.618991, 32.898106, 32.901108, 32.900725, 32.900226, 32.897783, 32.895455, 32.894202, 32.894253, 32.898106)))"
481130123011,0.6156013001083424,0.5167958656330749,"list(list(c(-96.674515, -96.668072, -96.663602, -96.662325, -96.662321, -96.662264, -96.665254, -96.665388, -96.673253, -96.673241, -96.674515, 32.821518, 32.821427, 32.821373, 32.821396, 32.819025, 32.815541, 32.815537, 32.814168, 32.814209, 32.820563, 32.821518)))"
481130085002,0.8854821235102925,0.8404392764857881,"list(list(c(-96.700053, -96.694329, -96.682708, -96.682682, -96.70007, -96.700053, 32.778036, 32.778076, 32.778005, 32.769399, 32.772633, 32.778036)))"
481130130053,0.27437703141928493,0.24160206718346255,"list(list(c(-96.710493, -96.709047, -96.700222, -96.700519, -96.700553, -96.710769, -96.710493, 32.869456, 32.87166, 32.871652, 32.87058, 32.864172, 32.864207, 32.869456)))"
481130122072,0.23060671722643555,0.23643410852713176,"list(list(c(-96.700239, -96.694425, -96.691325, -96.690806, -96.690161, -96.692367, -96.694329, -96.700053, -96.700239, 32.785443, 32.785969, 32.786966, 32.785137, 32.784341, 32.783991, 32.778076, 32.778036, 32.785443)))"
481130059022,0.8991874322860238,0.8617571059431525,"list(list(c(-96.824225, -96.822946, -96.817567, -96.814642, -96.81464, -96.817922, -96.817836, -96.820113, -96.819941, -96.82307, -96.82325, -96.824225, 32.700991, 32.700992, 32.700387, 32.700744, 32.698566, 32.698577, 32.696074, 32.696113, 32.691333, 32.691316, 32.697542, 32.700991)))"
481130107042,0.9776273022751896,0.9618863049095607,"list(list(c(-96.919289, -96.912303, -96.912175, -96.913251, -96.914357, -96.91458, -96.915906, -96.919427, -96.919289, 32.742224, 32.742251, 32.740461, 32.739575, 32.739759, 32.740433, 32.740212, 32.740219, 32.742224)))"
481130144083,0.8228602383531961,0.7719638242894057,"list(list(c(-97.010113, -97.00956, -97.008946, -97.007379, -97.006882, -97.010227, -97.010113, 32.831618, 32.833126, 32.83305, 32.832524, 32.829501, 32.828707, 32.831618)))"
481130166151,0.7222101841820152,0.5988372093023255,"list(list(c(-96.942433, -96.940174, -96.936647, -96.93708, -96.935876, -96.935839, -96.930673, -96.925393, -96.925407, -96.932723, -96.935034, -96.942382, -96.942402, -96.942411, -96.942433, 32.581059, 32.581024, 32.581093, 32.578688, 32.576971, 32.575328, 32.575063, 32.575347, 32.568075, 32.568103, 32.568388, 32.568632, 32.571669, 32.575363, 32.581059)))"
481130136153,0.8748104008667389,0.8443152454780362,"list(list(c(-96.814031, -96.812442, -96.811605, -96.810113, -96.811476, -96.812348, -96.813546, -96.813714, -96.814031, 32.939414, 32.939411, 32.939391, 32.938863, 32.936842, 32.934811, 32.934731, 32.936159, 32.939414)))"
481130137191,0.8080173347778982,0.6996124031007752,"list(list(c(-96.939472, -96.927223, -96.909997, -96.900646, -96.890617, -96.890887, -96.890412, -96.89718, -96.901249, -96.909793, -96.914841, -96.925554, -96.926631, -96.929422, -96.93487, -96.939882, -96.939472, 32.988822, 32.988541, 32.988346, 32.98816, 32.988023, 32.986239, 32.984912, 32.984024, 32.983461, 32.982567, 32.982781, 32.982819, 32.982608, 32.980763, 32.986021, 32.988822, 32.988822)))"
481130190412,0.1628927410617551,0.16343669250645998,"list(list(c(-96.729382, -96.727926, -96.727873, -96.725655, -96.72321, -96.720412, -96.721213, -96.718138, -96.71815, -96.718147, -96.722845, -96.723493, -96.724449, -96.729406, -96.729382, 32.925561, 32.92933, 32.933152, 32.933149, 32.93314, 32.931763, 32.930207, 32.929332, 32.926477, 32.925432, 32.92546, 32.925221, 32.925357, 32.925385, 32.925561)))"
481130192051,0.26029252437703143,0.2512919896640827,"list(list(c(-96.768867, -96.768214, -96.756554, -96.755889, -96.755368, -96.76892, -96.768867, 32.974815, 32.978351, 32.978313, 32.971555, 32.970835, 32.970694, 32.974815)))"
481130141591,0.3903575297941495,0.37726098191214474,"list(list(c(-97.020148, -97.008093, -97.007951, -97.006723, -96.99273, -96.991436, -96.991259, -96.991142, -96.991122, -96.996699, -96.996735, -96.991487, -96.996636, -96.996765, -97.000282, -97.000924, -97.000936, -97.007904, -97.008025, -97.019466, -97.019991, -97.020148, 32.921326, 32.915338, 32.91527, 32.914637, 32.905816, 32.902545, 32.901772, 32.901049, 32.897139, 32.897286, 32.900171, 32.901816, 32.903691, 32.900819, 32.90083, 32.9014, 32.905243, 32.907798, 32.908755, 32.917823, 32.920039, 
32.921326)))"
481130138062,0.46998916576381367,0.4250645994832042,"list(list(c(-96.847518, -96.84697, -96.839023, -96.839049, -96.840247, -96.847543, -96.847518, 32.939885, 32.939883, 32.939859, 32.937374, 32.936789, 32.936191, 32.939885)))"
481130005031,0.18851570964247022,0.2157622739018088,"list(list(c(-96.816763, -96.813555, -96.81182, -96.814136, -96.815046, -96.816763, 32.806538, 32.809146, 32.80778, 32.805856, 32.805097, 32.806538)))"
481130071021,0.5519501625135428,0.45090439276485783,"list(list(c(-96.830088, -96.821311, -96.821366, -96.821419, -96.82742, -96.830149, -96.830088, 32.851174, 32.851174, 32.846105, 32.844929, 32.844929, 32.844879, 32.851174)))"
481130137253,0.4594799566630553,0.38888888888888884,"list(list(c(-96.853714, -96.850049, -96.848049, -96.848048, -96.849406, -96.849907, -96.853736, -96.853724, -96.853626, -96.85387, -96.853714, 32.969017, 32.969164, 32.968926, 32.963946, 32.963937, 32.964427, 32.963284, 32.964646, 32.968251, 32.969017, 32.969017)))"
481130078311,0.781148429035753,0.6925064599483204,"list(list(c(-96.756963, -96.756613, -96.7556, -96.754618, -96.753298, -96.753814, -96.75681, -96.758548, -96.756963, 32.867834, 32.868277, 32.867494, 32.866785, 32.866515, 32.864412, 32.865112, 32.86643, 32.867834)))"
481130076041,0.02009750812567712,0.018087855297157618,"list(list(c(-96.80391, -96.787861, -96.786928, -96.786846, -96.803871, -96.803841, -96.80391, 32.894917, 32.894824, 32.892592, 32.886201, 32.886305, 32.894751, 32.894917)))"
481130085001,0.8173347778981581,0.7183462532299741,"list(list(c(-96.700644, -96.700332, -96.700257, -96.700142, -96.700073, -96.70007, -96.682682, -96.682593, -96.682669, -96.687978, -96.690013, -96.690562, -96.693215, -96.700572, -96.70058, -96.700592, -96.700644, 32.766669, 32.767234, 32.767384, 32.767729, 32.768183, 32.772633, 32.769399, 32.76426, 32.763365, 32.763399, 32.763013, 32.762926, 32.763283, 32.76336, 32.763511, 32.765334, 32.766669)))"
481130091032,0.895774647887324,0.8559431524547804,"list(list(c(-96.708239, -96.703013, -96.702505, -96.700076, -96.700076, -96.708609, -96.708239, 32.736934, 32.739109, 32.741332, 32.741486, 32.734423, 32.734461, 32.736934)))"
481130116041,0.8890574214517877,0.8197674418604651,"list(list(c(-96.657211, -96.657164, -96.648301, -96.64823, -96.648177, -96.63744, -96.63468, -96.640129, -96.6401, -96.640186, -96.641105, -96.657267, -96.657211, 32.681354, 32.683074, 32.684964, 32.685405, 32.690558, 32.690472, 32.688663, 32.686726, 32.680774, 32.678269, 32.675962, 32.676088, 32.681354)))"
481130137163,0.4487540628385699,0.40116279069767447,"list(list(c(-96.907292, -96.899616, -96.898891, -96.899013, -96.897495, -96.889922, -96.889995, -96.890059, -96.896932, -96.897404, -96.90049, -96.907345, -96.907292, 32.968465, 32.968411, 32.970877, 32.973231, 32.975614, 32.975575, 32.973467, 32.969983, 32.964925, 32.965249, 32.964906, 32.964897, 32.968465)))"
481130077011,0.2081256771397616,0.20348837209302328,"list(list(c(-96.795453, -96.795449, -96.791524, -96.789752, -96.789659, -96.789658, -96.795451, -96.795453, 32.865605, 32.867552, 32.867702, 32.867699, 32.865612, 32.865401, 32.865399, 32.865605)))"
481130011021,0.017388949079089944,0.013565891472868241,"list(list(c(-96.761565, -96.761534, -96.752913, -96.75294, -96.752928, -96.752192, -96.752808, -96.758889, -96.761145, -96.761712, -96.761565, 32.813857, 32.817194, 32.817189, 32.816159, 32.815134, 32.81443, 32.813845, 32.813829, 32.810998, 32.811526, 32.813857)))"
481130053001,0.8482665222101842,0.8378552971576227,"list(list(c(-96.863527, -96.856876, -96.857069, -96.863661, -96.863527, 32.734915, 32.734833, 32.729215, 32.729225, 32.734915)))"
481130122111,0.9377573131094258,0.9192506459948321,"list(list(c(-96.685692, -96.682687, -96.68251, -96.682455, -96.685765, -96.685692, 32.806932, 32.80695, 32.806255, 32.803366, 32.803382, 32.806932)))"
481130143062,0.9028710725893825,0.8714470284237726,"list(list(c(-96.987046, -96.986723, -96.976431, -96.976426, -96.984257, -96.984763, -96.985956, -96.987602, -96.987046, 32.848587, 32.850848, 32.85082, 32.848633, 32.846974, 32.845726, 32.846826, 32.846942, 32.848587)))"
481130137262,0.9634344528710725,0.9528423772609819,"list(list(c(-96.855876, -96.855868, -96.855699, -96.839026, -96.839023, -96.84697, -96.848609, -96.855745, -96.855895, -96.855876, 32.94129, 32.943653, 32.943644, 32.94371, 32.939859, 32.939883, 32.939953, 32.940004, 32.940004, 32.94129)))"
481130174002,0.6398158179848321,0.5542635658914729,"list(list(c(-96.596782, -96.596593, -96.592699, -96.591208, -96.583499, -96.583508, -96.583501, -96.593543, -96.597338, -96.596782, 32.746468, 32.754941, 32.754728, 32.752147, 32.752186, 32.745559, 32.744753, 32.744939, 32.745184, 32.746468)))"
481130187001,0.9413326110509209,0.9231266149870802,"list(list(c(-96.645816, -96.640462, -96.640257, -96.63684, -96.636286, -96.636355, -96.645082, -96.64515, -96.645816, 32.899226, 32.906421, 32.908974, 32.908938, 32.90189, 32.894419, 32.894441, 32.896656, 32.899226)))"
481130146023,0.8666847237269772,0.8133074935400517,"list(list(c(-96.939197, -96.939024, -96.935437, -96.935462, -96.934242, -96.934251, -96.939226, -96.939197, 32.829366, 32.829622, 32.829611, 32.823076, 32.823068, 32.822077, 32.822096, 32.829366)))"
481130165182,0.7305525460455038,0.6401808785529716,"list(list(c(-96.925755, -96.917046, -96.909282, -96.915236, -96.917553, -96.920293, -96.925541, -96.925755, 32.651699, 32.651714, 32.651745, 32.646012, 32.646088, 32.647409, 32.64747, 32.651699)))"
481130141302,0.3011375947995666,0.29263565891472865,"list(list(c(-96.958682, -96.9585, -96.955677, -96.952526, -96.949323, -96.94936, -96.951843, -96.952824, -96.958718, -96.958682, 32.919083, 32.921143, 32.923561, 32.921926, 32.921633, 32.920625, 32.917434, 32.914356, 32.915705, 32.919083)))"
481130123022,0.9898699891657639,0.9857881136950905,"list(list(c(-96.673253, -96.665388, -96.665386, -96.665257, -96.665699, -96.66727, -96.667256, -96.673276, -96.673253, 32.814209, 32.814168, 32.811311, 32.810951, 32.810003, 32.808895, 32.810654, 32.810728, 32.814209)))"
481130173122,0.4727518959913326,0.4089147286821705,"list(list(c(-96.583523, -96.577024, -96.575858, -96.569215, -96.569364, -96.56835, -96.567181, -96.5666, -96.564693, -96.564953, -96.564124, -96.565587, -96.567389, -96.57058, -96.574916, -96.574895, -96.575515, -96.577857, -96.583499, -96.583523, 32.75584, 32.756565, 32.756951, 32.756774, 32.75921, 32.759124, 32.757756, 32.754744, 32.75293, 32.749485, 32.748559, 32.747965, 32.746592, 32.745779, 32.749478, 32.750434, 32.750622, 32.752648, 32.752186, 32.75584)))"
481130205001,0.945991332611051,0.9179586563307494,"list(list(c(-96.873834, -96.865777, -96.865145, -96.865202, -96.860937, -96.85648, -96.856517, -96.856519, -96.856561, -96.856677, -96.859332, -96.87384, -96.873834, 32.778762, 32.778744, 32.783599, 32.785395, 32.787118, 32.787125, 32.782162, 32.778714, 32.775202, 32.766442, 32.767058, 32.76755, 32.778762)))"
481130145022,0.799783315276273,0.7009043927648579,"list(list(c(-96.966485, -96.963994, -96.963991, -96.960505, -96.959717, -96.959281, -96.959148, -96.959719, -96.959734, -96.959782, -96.96541, -96.966485, 32.822395, 32.822387, 32.82882, 32.828788, 32.828879, 32.828508, 32.821416, 32.820323, 32.815506, 32.81521, 32.82005, 32.822395)))"
481130004052,0.5805525460455038,0.49677002583979324,"list(list(c(-96.824547, -96.824159, -96.820147, -96.817639, -96.821572, -96.82266, -96.825248, -96.824547, 32.814317, 32.814617, 32.818309, 32.816142, 32.812503, 32.811517, 32.813665, 32.814317)))"
481130087051,0.9613759479956663,0.9354005167958657,"list(list(c(-96.789961, -96.787943, -96.780344, -96.772039, -96.771449, -96.767587, -96.771657, -96.775677, -96.783997, -96.785745, -96.786431, -96.788722, -96.789961, 32.68629, 32.686944, 32.690562, 32.694664, 32.690581, 32.682944, 32.680787, 32.680236, 32.680218, 32.680522, 32.680383, 32.684418, 32.68629)))"
481130141461,0.8341278439869989,0.7771317829457365,"list(list(c(-96.996498, -96.995445, -96.991691, -96.99188, -96.993482, -96.99629, -96.996382, -96.996498, 32.865617, 32.865657, 32.865302, 32.860754, 32.860548, 32.860531, 32.861338, 32.865617)))"
481130143151,0.14474539544962084,0.17248062015503873,"list(list(c(-96.976464, -96.972017, -96.965516, -96.962779, -96.962881, -96.967489, -96.968761, -96.968291, -96.976469, -96.976464, 32.84163, 32.842353, 32.84432, 32.844274, 32.839933, 32.839429, 32.838572, 32.83709, 32.8371, 32.84163)))"
481130098044,0.9797399783315276,0.9851421188630491,"list(list(c(-96.869844, -96.866445, -96.866258, -96.866102, -96.865927, -96.86461, -96.864696, -96.869315, -96.869844, 32.866453, 32.870979, 32.87164, 32.874826, 32.875241, 32.875103, 32.86647, 32.866462, 32.866453)))"
481130019012,0.0649512459371614,0.08333333333333337,"list(list(c(-96.812642, -96.809692, -96.807317, -96.809435, -96.810724, -96.812642, 32.798172, 32.800018, 32.797962, 32.796174, 32.797342, 32.798172)))"
481130108061,0.19555796316359697,0.17700258397932822,"list(list(c(-96.878567, -96.878337, -96.874974, -96.874189, -96.874237, -96.87426, -96.857102, -96.857138, -96.880713, -96.878567, 32.695406, 32.701113, 32.705699, 32.70537, 32.704382, 32.698224, 32.698211, 32.691234, 32.691249, 32.695406)))"
481130176061,0.7592632719393283,0.6905684754521964,"list(list(c(-96.629452, -96.622541, -96.622473, -96.622844, -96.622224, -96.621044, -96.617418, -96.613997, -96.617179, -96.621902, -96.622561, -96.629414, -96.629452, 32.752359, 32.752347, 32.766333, 32.767754, 32.767719, 32.763731, 32.755926, 32.748485, 32.748463, 32.748522, 32.748616, 32.748652, 32.752359)))"
481130166332,0.11386782231852655,0.16149870801033595,"list(list(c(-96.882773, -96.882688, -96.87412, -96.874089, -96.874056, -96.882746, -96.882773, 32.588863, 32.58979, 32.589785, 32.58254, 32.575305, 32.575336, 32.588863)))"
481130177031,0.828819068255688,0.7506459948320413,"list(list(c(-96.623428, -96.616089, -96.61535, -96.612592, -96.61122, -96.6139, -96.614896, -96.618352, -96.623428, 32.780265, 32.786417, 32.785851, 32.783507, 32.782331, 32.780125, 32.778844, 32.775976, 32.780265)))"
481130107013,NA,NA,"list(list(c(-96.892754, -96.883833, -96.880184, -96.877941, -96.876078, -96.875647, -96.877416, -96.880628, -96.891327, -96.892754, 32.753829, 32.753847, 32.754645, 32.756214, 32.754651, 32.75226, 32.750894, 32.749569, 32.749605, 32.753829)))"
481130190404,0.8628927410617552,0.7932816537467701,"list(list(c(-96.725636, -96.719709, -96.71819, -96.718125, -96.718138, -96.721213, -96.720412, -96.72321, -96.725655, -96.725636, 32.935049, 32.935015, 32.931947, 32.931291, 32.929332, 32.930207, 32.931763, 32.93314, 32.933149, 32.935049)))"
481130181521,0.518201516793066,0.4373385012919897,"list(list(c(-96.624698, -96.623094, -96.619683, -96.619058, -96.61714, -96.612789, -96.6148, -96.614863, -96.623919, -96.624698, 32.934426, 32.939439, 32.939452, 32.942992, 32.944678, 32.940942, 32.938288, 32.934314, 32.934221, 32.934426)))"
481130181552,0.3900866738894908,0.33850129198966405,"list(list(c(-96.584623, -96.583522, -96.583483, -96.58331, -96.576267, -96.574649, -96.574095, -96.57087, -96.570283, -96.570681, -96.57442, -96.574641, -96.575239, -96.577429, -96.586674, -96.584623, 32.950487, 32.952505, 32.964806, 32.973256, 32.973219, 32.974389, 32.97455, 32.973866, 32.972111, 32.952643, 32.952555, 32.952096, 32.949355, 32.94904, 32.949033, 32.950487)))"
481130092042,0.8084507042253521,0.7280361757105943,"list(list(c(-96.682831, -96.682793, -96.680063, -96.674567, -96.674279, -96.66978, -96.670776, -96.67427, -96.67856, -96.678552, -96.682818, -96.682831, 32.742702, 32.748887, 32.748858, 32.748801, 32.748408, 32.74358, 32.743222, 32.742822, 32.742517, 32.741421, 32.741484, 32.742702)))"
481130072061,0.9849945828819068,0.9916020671834626,"list(list(c(-96.865801, -96.86519, -96.863037, -96.864062, -96.865705, -96.867832, -96.865801, 32.860757, 32.862018, 32.859676, 32.858466, 32.857188, 32.859088, 32.860757)))"
481130007062,0.33569880823401954,0.3178294573643411,"list(list(c(-96.788467, -96.786143, -96.780948, -96.780385, -96.781114, -96.781919, -96.783837, -96.785069, -96.788086, -96.788467, 32.826346, 32.828333, 32.832754, 32.833208, 32.831193, 32.830007, 32.826828, 32.823933, 32.825648, 32.826346)))"
481130108093,0.7709100758396533,0.7235142118863049,"list(list(c(-96.908695, -96.90852, -96.90007, -96.892945, -96.891482, -96.891467, -96.898338, -96.901775, -96.9028, -96.903933, -96.908707, -96.908695, 32.713744, 32.713754, 32.713799, 32.713374, 32.712606, 32.711075, 32.708641, 32.707011, 32.705827, 32.705849, 32.71115, 32.713744)))"
481130167111,0.81890574214517875,0.7299741602067183,"list(list(c(-96.805697, -96.800063, -96.797087, -96.792627, -96.783114, -96.784031, -96.783255, -96.772401, -96.762962, -96.760191, -96.772794, -96.768111, -96.768083, -96.782089, -96.781342, -96.781199, -96.788503, -96.788848, -96.799056, -96.805696, -96.805697, 32.643864, 32.646669, 32.648628, 32.650816, 32.655464, 32.662667, 32.662896, 32.668156, 32.672741, 32.668494, 32.662664, 32.656719, 32.656653, 32.64971, 32.647906, 32.647461, 32.645431, 32.645336, 32.642628, 32.642331, 32.643864)))"
481130192113,0.32296858071505963,0.28682170542635654,"list(list(c(-96.734303, -96.734293, -96.728388, -96.727192, -96.727477, -96.728472, -96.728605, -96.729164, -96.734312, -96.734303, 32.966262, 32.969427, 32.969498, 32.96922, 32.966168, 32.964647, 32.961375, 32.960848, 32.960879, 32.966262)))"
481130181051,0.7204225352112676,0.6162790697674418,"list(list(c(-96.628028, -96.626679, -96.625513, -96.621587, -96.621617, -96.621635, -96.624572, -96.628436, -96.628028, 32.92364, 32.92814, 32.927867, 32.927751, 32.922128, 32.914454, 32.914648, 32.916616, 32.92364)))"
481130128023,0.692361863488624,0.6201550387596899,"list(list(c(-96.685113, -96.683159, -96.683141, -96.683179, -96.683161, -96.683186, -96.674942, -96.674274, -96.679986, -96.684485, -96.685113, 32.843001, 32.84692, 32.849216, 32.849362, 32.855686, 32.860024, 32.85991, 32.859144, 32.850693, 32.844237, 32.843001)))"
481130132011,0.490032502708559,0.4205426356589147,"list(list(c(-96.80358, -96.803568, -96.800105, -96.788006, -96.786314, -96.786305, -96.786466, -96.803501, -96.803552, -96.803569, -96.803578, -96.80358, 32.92542, 32.92564, 32.925182, 32.925072, 32.924869, 32.924261, 32.917101, 32.916918, 32.922545, 32.924228, 32.924999, 32.92542)))"
481130107041,0.8905742145178766,0.8010335917312661,"list(list(c(-96.919659, -96.915339, -96.912204, -96.9112, -96.908668, -96.90033, -96.898079, -96.897746, -96.896335, -96.891553, -96.891526, -96.900085, -96.908574, -96.90876, -96.913892, -96.915994, -96.91832, -96.919852, -96.919659, 32.736326, 32.735854, 32.731703, 32.73106, 32.730916, 32.72891, 32.728703, 32.727737, 32.72551, 32.721133, 32.720444, 32.720489, 32.72054, 32.720537, 32.720443, 32.720523, 32.723982, 32.730029, 32.736326)))"
481130141351,0.1003791982665222,0.10723514211886309,"list(list(c(-96.993708, -96.99051, -96.985642, -96.983923, -96.98049, -96.98067, -96.980916, -96.981387, -96.993745, -96.993708, 32.976582, 32.976629, 32.97845, 32.978537, 32.977511, 32.977092, 32.969392, 32.969385, 32.96935, 32.976582)))"
481130116042,0.8388949079089925,0.7435400516795866,"list(list(c(-96.667629, -96.667438, -96.665459, -96.660918, -96.659941, -96.645446, -96.643051, -96.63744, -96.648177, -96.64823, -96.648301, -96.657164, -96.657579, -96.659741, -96.665104, -96.6675, -96.667629, 32.697888, 32.701092, 32.703622, 32.699792, 32.699421, 32.695293, 32.694153, 32.690472, 32.690558, 32.685405, 32.684964, 32.683074, 32.686937, 32.687868, 32.688597, 32.691167, 32.697888)))"
481130153062,0.7906283856988082,0.729328165374677,"list(list(c(-96.994768, -96.994502, -96.992611, -96.991688, -96.99203, -96.989285, -96.981789, -96.980277, -96.979975, -96.977138, -96.977177, -96.976921, -96.974471, -96.974462, -96.976156, -96.977259, -96.979063, -96.980952, -96.982339, -96.994641, -96.994768, 32.785137, 32.805093, 32.804588, 32.804104, 32.799261, 32.795342, 32.795074, 32.796331, 32.792372, 32.792349, 32.78669, 32.785795, 32.78307, 32.783002, 32.782432, 32.781574, 32.77925, 32.778095, 32.777874, 32.777857, 32.785137)))"
481130130103,0.31061755146262193,0.24547803617571062,"list(list(c(-96.683211, -96.678917, -96.678785, -96.678918, -96.683219, -96.683211, 32.86775, 32.867058, 32.867036, 32.864145, 32.864142, 32.86775)))"
481130176051,0.8839111592632719,0.8087855297157622,"list(list(c(-96.648208, -96.644547, -96.642968, -96.640116, -96.639012, -96.639138, -96.639739, -96.646431, -96.648399, -96.648208, 32.756946, 32.757072, 32.754441, 32.756453, 32.755515, 32.748732, 32.74877, 32.748742, 32.748842, 32.756946)))"
481130166222,0.15839653304442036,0.19961240310077522,"list(list(c(-96.834368, -96.830833, -96.826656, -96.824632, -96.822359, -96.822296, -96.826831, -96.827108, -96.831009, -96.831723, -96.831716, -96.834356, -96.834368, 32.563241, 32.564054, 32.562206, 32.560612, 32.561183, 32.553354, 32.553342, 32.550313, 32.550286, 32.551656, 32.560715, 32.56073, 32.563241)))"
481130162011,0.5569339111592633,0.46770025839793283,"list(list(c(-97.007114, -97.007166, -97.005302, -97.002235, -97.0024, -97.000438, -96.997085, -96.996646, -96.994206, -96.994104, -96.995948, -97.007222, -97.007114, 32.722912, 32.726115, 32.726242, 32.728496, 32.729445, 32.730916, 32.732185, 32.731996, 32.731658, 32.720535, 32.720539, 32.720391, 32.722912)))"
481130143091,0.904875406283857,0.8540051679586563,"list(list(c(-96.991691, -96.98963, -96.988972, -96.988546, -96.988544, -96.989168, -96.99188, -96.991691, 32.865302, 32.865326, 32.86547, 32.864181, 32.860259, 32.860523, 32.860754, 32.865302)))"
481130147012,0.87204767063922,0.8055555555555556,"list(list(c(-96.935385, -96.93028, -96.930291, -96.927598, -96.92761, -96.926251, -96.930306, -96.931467, -96.933605, -96.935437, -96.935385, 32.836809, 32.836573, 32.833655, 32.833292, 32.831699, 32.829721, 32.829634, 32.829659, 32.829639, 32.829611, 32.836809)))"
481130136171,0.6212351029252438,0.5361757105943152,"list(list(c(-96.804417, -96.802228, -96.797929, -96.804114, -96.804104, -96.804234, -96.804475, -96.804417, 32.98348, 32.983283, 32.979045, 32.970715, 32.971213, 32.972687, 32.974688, 32.98348)))"
481130093013,0.9035211267605634,0.8359173126614987,"list(list(c(-96.710333, -96.708609, -96.700076, -96.695052, -96.694199, -96.6948, -96.695189, -96.694184, -96.696632, -96.70029, -96.709038, -96.710333, 32.734433, 32.734461, 32.734423, 32.734419, 32.73166, 32.729312, 32.728991, 32.727354, 32.724974, 32.726869, 32.731554, 32.734433)))"
481130130102,0.7182556879739979,0.5891472868217054,"list(list(c(-96.693844, -96.691811, -96.69144, -96.690329, -96.689502, -96.685383, -96.683199, -96.683201, -96.691245, -96.69189, -96.693149, -96.693836, -96.693844, 32.874177, 32.874601, 32.874463, 32.87392, 32.873125, 32.871518, 32.871498, 32.869407, 32.869511, 32.869857, 32.870632, 32.870683, 32.874177)))"
481130190332,0.8089382448537378,0.7312661498708011,"list(list(c(-96.692243, -96.688422, -96.683081, -96.683041, -96.692253, -96.692243, 32.916761, 32.916728, 32.917167, 32.90916, 32.909014, 32.916761)))"
481130096102,0.8766522210184182,0.834625322997416,"list(list(c(-96.889885, -96.882591, -96.881366, -96.881406, -96.888021, -96.890674, -96.889885, 32.903838, 32.903829, 32.903829, 32.895271, 32.895305, 32.903874, 32.903838)))"
